zip,lead_exposure_probability,lead_risk_label,maintenance_debt_usd,compliance_risk_score,compliance_risk_label,energy_burden_pct,energy_burden_label,flood_annual_cost_usd
92103,75,Very High,2925,90,Critical,3.76,Moderate,0.11
92104,77,Very High,2275,90,Critical,3.92,Moderate,0.11
92105,76,Very High,25900,90,Critical,5.59,Moderate,0.06
92106,78,Very High,28000,90,Critical,2.87,Low,0.62
92107,79,Very High,24454,90,Critical,3.4,Moderate,1.28
92108,48,High,,90,Critical,3.58,Moderate,1.83
92109,75,Very High,2925,90,Critical,3.08,Moderate,1.04
92110,72,Very High,31800,90,Critical,3.56,Moderate,3.07
92111,74,Very High,3590,90,Critical,3.83,Moderate,0.04
92112,,,,90,Critical,,,
92113,75,Very High,25750,90,Critical,6.16,High,17.74
92114,75,Very High,2275,90,Critical,4.04,Moderate,2
92115,76,Very High,25654,90,Critical,4.85,Moderate,1.47
92116,78,Very High,25750,90,Critical,3.81,Moderate,0.09
92117,76,Very High,24502,90,Critical,3.46,Moderate,0.04
92118,59,High,31836,,,2.7,Low,5.7
92119,76,Very High,19750,90,Critical,3.15,Moderate,0.06
92120,73,Very High,3590,90,Critical,3.18,Moderate,2.51
92121,47,High,,90,Critical,2.68,Low,38.05
92122,59,High,650,90,Critical,3.69,Moderate,0.02
92123,61,High,20950,90,Critical,2.99,Low,0.03
92124,61,High,,90,Critical,3.37,Moderate,0.2
92126,61,High,,90,Critical,2.96,Low,0.01
92127,37,Moderate,,90,Critical,2.03,Low,
92128,59,High,650,90,Critical,2.84,Low,0.05
92129,59,High,650,90,Critical,2.39,Low,
92130,35,Moderate,,90,Critical,1.81,Low,0.01
92131,47,High,,90,Critical,2.01,Low,
92132,,,,90,Critical,,,
92133,,,,90,Critical,,,
92134,,,,90,Critical,,,
92135,,,,90,Critical,,,
92136,48,High,1300,90,Critical,,,
92137,,,,90,Critical,,,
92138,,,,90,Critical,,,
92139,73,Very High,20578,90,Critical,3.95,Moderate,0.02
92140,,,,90,Critical,,,
92142,,,,90,Critical,,,
92145,,,,90,Critical,,,
92147,,,,90,Critical,,,
92149,,,,90,Critical,,,
92150,,,,90,Critical,,,
92152,,,,90,Critical,,,
92153,,,,90,Critical,,,
92154,61,High,,90,Critical,4.05,Moderate,0.61
92155,,,,90,Critical,,,
92158,,,,90,Critical,,,
92159,,,,90,Critical,,,
92160,,,,90,Critical,,,
92161,,,,90,Critical,,,
92162,,,,90,Critical,,,
92163,,,,90,Critical,,,
92164,,,,90,Critical,,,
92165,,,,90,Critical,,,
92166,,,,90,Critical,,,
92167,,,,90,Critical,,,
92168,,,,90,Critical,,,
92169,,,,90,Critical,,,
92170,,,,90,Critical,,,
92171,,,,90,Critical,,,
92172,,,,90,Critical,,,
92173,48,High,19750,,,5.53,Moderate,
92174,,,,90,Critical,,,
92175,,,,90,Critical,,,
92176,,,,90,Critical,,,
92177,,,,90,Critical,,,
92179,,,,90,Critical,,,
92182,,,,90,Critical,,,
92184,,,,90,Critical,,,
92186,,,,90,Critical,,,
92187,,,,90,Critical,,,
92190,,,,90,Critical,,,
92191,,,,90,Critical,,,
92192,,,,90,Critical,,,
92193,,,,90,Critical,,,
92194,,,,90,Critical,,,
92195,,,,90,Critical,,,
92196,,,,90,Critical,,,
92197,,,,90,Critical,,,
92198,,,,90,Critical,,,
92199,,,,90,Critical,,,
92201,34,Moderate,1300,73,Critical,5.47,Moderate,0.01
92202,,,,73,Critical,,,
92203,19,Low,,73,Critical,3.72,Moderate,0.42
92210,33,Moderate,1625,,,2.51,Low,17.46
92211,30,Moderate,,46,High,4.16,Moderate,1.82
92220,38,Moderate,,55,High,6.17,High,0.06
92223,31,Moderate,,0,Low,3.63,Moderate,0.01
92225,68,High,,38,Moderate,7.11,High,0.02
92226,,,,38,Moderate,,,
92227,44,Moderate,650,18,Low,6.01,High,0.14
92230,37,Moderate,,6,Low,4.05,Moderate,0.3
92231,42,Moderate,1625,73,Critical,7.27,High,
92232,,,,73,Critical,,,
92233,46,High,21046,,,6.84,High,
92234,34,Moderate,1300,,,5.44,Moderate,2.06
92236,31,Moderate,11750,23,Moderate,5.42,Moderate,
92239,43,Moderate,325,10,Low,5,Moderate,
92240,33,Moderate,1625,4,Low,7.11,High,0.16
92241,46,High,,4,Low,8.06,High,0.13
92242,44,Moderate,325,,,9.67,High,0.07
92243,45,Moderate,,15,Low,6.52,High,0.01
92244,,,,15,Low,,,
92249,22,Moderate,,13,Low,4.82,Moderate,
92250,41,Moderate,20350,66,High,5.19,Moderate,
92251,23,Moderate,11750,60,High,4.35,Moderate,0.07
92252,72,Very High,20830,3,Low,5.8,Moderate,0.1
92253,21,Moderate,,,,3.74,Moderate,3.1
92254,31,Moderate,,,,8.39,High,0.17
92255,,,,46,High,,,
92256,58,High,3590,,,6.41,High,0.02
92257,50,High,20494,,,20.63,Severe,2.31
92258,56,High,25300,,,11.37,Severe,
92259,48,High,21370,62,High,,,0.68
92260,54,High,,46,High,5.04,Moderate,1.49
92261,,,,46,High,,,
92262,40,Moderate,19750,53,High,5.17,Moderate,0.44
92263,,,,53,High,,,
92264,50,High,19750,53,High,4.84,Moderate,1.15
92266,33,Moderate,,100,Critical,17.46,Severe,17.63
92267,57,High,,,,,,
92268,44,Moderate,,,,,,
92270,34,Moderate,975,,,3.31,Moderate,0.99
92273,35,Moderate,1625,63,High,6.61,High,
92274,32,Moderate,,92,Critical,10.1,Severe,0.57
92275,18,Low,990,,,10.22,Severe,
92276,45,Moderate,,,,4.54,Moderate,8.01
92277,44,Moderate,325,0,Low,6.56,High,3.68
92278,,,,0,Low,,,
92281,47,High,21622,84,Critical,10.16,Severe,
92282,35,Moderate,,,,5.26,Moderate,0.41
92283,28,Moderate,975,93,Critical,9.5,High,
92284,55,High,19750,16,Low,6.89,High,0.61
92285,59,High,27700,,,8.28,High,
92286,,,,16,Low,,,
92292,,,,53,High,,,
92301,22,Moderate,,73,Critical,5.34,Moderate,0.11
92305,56,High,20806,79,Critical,3.18,Moderate,
92307,43,Moderate,975,35,Moderate,4.88,Moderate,1.11
92308,33,Moderate,1300,35,Moderate,5.74,Moderate,0.24
92309,35,Moderate,975,56,High,,,3.33
92310,31,Moderate,,0,Low,5.44,Moderate,
92311,57,High,2275,96,Critical,6.14,High,0.22
92312,,,,96,Critical,,,
92313,50,High,19750,26,Moderate,4.36,Moderate,
92314,48,High,19750,0,Low,4.6,Moderate,1.14
92315,73,Very High,20578,50,High,4.6,Moderate,0.76
92316,48,High,20542,6,Low,4.44,Moderate,0.05
92317,65,High,,48,High,7.2,High,0.21
92320,54,High,19750,50,High,4.04,Moderate,
92321,44,Moderate,3590,83,Critical,7.16,High,0.54
92322,87,Very High,28600,6,Low,,,
92324,65,High,21190,55,High,5.25,Moderate,0.23
92325,71,Very High,25000,48,High,4.6,Moderate,0.11
92327,47,High,,91,Critical,,,
92328,66,High,3250,28,Moderate,4,Moderate,
92329,,,,0,Low,,,
92331,,,,0,Low,,,
92332,67,High,30250,,,,,
92333,84,Very High,25426,70,Critical,4.65,Moderate,0.22
92334,,,,0,Low,,,
92335,56,High,20422,0,Low,4.85,Moderate,0.04
92336,22,Moderate,,0,Low,2.99,Low,
92337,32,Moderate,1625,0,Low,3.47,Moderate,0.24
92338,,,,96,Critical,,,
92339,85,Very High,24826,79,Critical,4.21,Moderate,49.67
92340,,,,56,High,,,
92341,69,High,24370,66,High,5.42,Moderate,0.21
92342,31,Moderate,,3,Low,3.3,Moderate,
92344,18,Low,,56,High,3.65,Moderate,
92345,44,Moderate,325,56,High,5.53,Moderate,0.6
92346,46,High,,10,Low,4.3,Moderate,0.44
92347,63,High,2925,,,7.97,High,
92350,15,Low,,8,Low,,,
92352,79,Very High,19750,3,Low,3.42,Moderate,0.52
92354,47,High,19750,8,Low,4.23,Moderate,0.13
92356,64,High,31908,21,Moderate,7.82,High,
92357,,,,8,Low,,,
92358,67,High,24100,10,Low,3.93,Moderate,11.37
92359,46,High,,83,Critical,4.9,Moderate,0.02
92363,47,High,,41,Moderate,9.06,High,0.06
92364,49,High,325,,,,,
92365,46,High,,95,Critical,5.88,Moderate,0.03
92366,,,,44,Moderate,,,
92368,50,High,25900,,,4.86,Moderate,
92371,32,Moderate,1950,0,Low,4.63,Moderate,0.32
92372,33,Moderate,1625,,,5.72,Moderate,0.21
92373,57,High,31836,67,High,3.67,Moderate,0.03
92374,49,High,20902,67,High,3.79,Moderate,
92375,,,,67,High,,,
92376,56,High,20950,0,Low,4.74,Moderate,0.01
92377,33,Moderate,1625,0,Low,3.28,Moderate,
92378,59,High,2275,,,5.17,Moderate,
92382,66,High,2925,76,Critical,4.28,Moderate,0.41
92384,60,High,19750,93,Critical,,,
92385,70,High,23650,6,Low,5.01,Moderate,
92386,56,High,19750,,,7.84,High,0.04
92389,58,High,24550,,,13.63,Severe,
92391,74,Very High,2925,56,High,5.13,Moderate,0.1
92392,22,Moderate,,0,Low,4.46,Moderate,
92393,,,,0,Low,,,
92394,21,Moderate,,0,Low,4.83,Moderate,
92395,44,Moderate,325,0,Low,6.35,High,0.04
92397,58,High,3250,,,4.22,Moderate,1.17
92398,66,High,28000,30,Moderate,6.43,High,
92399,47,High,19750,90,Critical,3.85,Moderate,0.36
92401,60,High,3250,15,Low,8.5,High,
92402,,,,15,Low,,,
92403,,,,15,Low,,,
92404,60,High,24718,15,Low,5.51,Moderate,1.47
92405,64,High,28150,15,Low,6.15,High,0.05
92406,,,,15,Low,,,
92407,44,Moderate,650,15,Low,4.36,Moderate,0.42
92408,48,High,21046,15,Low,5.72,Moderate,0.19
92410,58,High,2925,15,Low,6.83,High,0.02
92411,61,High,27400,15,Low,6.57,High,
92412,,,,15,Low,,,
92413,,,,15,Low,,,
92414,,,,15,Low,,,
92415,,,,15,Low,,,
92418,,,,15,Low,,,
92423,,,,15,Low,,,
92424,,,,15,Low,,,
92427,,,,15,Low,,,
92501,54,High,26260,0,Low,4.39,Moderate,0.01
92502,,,,0,Low,,,
92503,39,Moderate,19750,0,Low,3.98,Moderate,0.01
92504,50,High,25150,0,Low,4.13,Moderate,0.04
92505,39,Moderate,19750,0,Low,4.31,Moderate,0.03
92506,53,High,25600,0,Low,3.02,Moderate,0.02
92507,40,Moderate,,0,Low,5.04,Moderate,0.03
92508,13,Low,,0,Low,2.52,Low,
92509,41,Moderate,21190,0,Low,3.83,Moderate,0.08
92513,,,,0,Low,,,
92514,,,,0,Low,,,
92515,,,,0,Low,,,
92516,,,,0,Low,,,
92517,,,,0,Low,,,
92518,52,High,,,,4.37,Moderate,
92519,,,,0,Low,,,
92521,,,,0,Low,,,
92522,,,,0,Low,,,
92530,26,Moderate,,0,Low,4.3,Moderate,2.84
92531,,,,0,Low,,,
92532,10,Low,,0,Low,3.26,Moderate,
92536,22,Moderate,,10,Low,4.55,Moderate,0.63
92539,52,High,,89,Critical,5.77,Moderate,
92543,49,High,19750,33,Moderate,7.75,High,0.02
92544,41,Moderate,19750,33,Moderate,5.44,Moderate,0.06
92545,26,Moderate,1950,33,Moderate,6.12,High,0.01
92546,,,,33,Moderate,,,
92548,47,High,19750,,,6.64,High,0.02
92549,69,High,25300,58,High,4.37,Moderate,
92551,24,Moderate,1625,3,Low,3.95,Moderate,0.02
92552,,,,3,Low,,,
92553,38,Moderate,325,3,Low,5.11,Moderate,0.01
92554,,,,3,Low,,,
92555,14,Low,,3,Low,3.21,Moderate,0.14
92556,,,,3,Low,,,
92557,36,Moderate,650,3,Low,3.9,Moderate,0.04
92561,44,Moderate,650,54,High,4.18,Moderate,0.34
92562,43,Moderate,,90,Critical,3.22,Moderate,0.17
92563,41,Moderate,,90,Critical,3.08,Moderate,0.01
92564,,,,90,Critical,,,
92567,44,Moderate,,3,Low,4.54,Moderate,0.07
92570,44,Moderate,650,0,Low,4.7,Moderate,0.26
92571,20,Low,1350,0,Low,4.25,Moderate,
92572,,,,0,Low,,,
92581,,,,0,Low,,,
92582,11,Low,,0,Low,3.73,Moderate,0.1
92583,28,Moderate,1300,0,Low,5.73,Moderate,0.18
92584,18,Low,,,,3.21,Moderate,
92585,19,Low,,,,3.72,Moderate,0.22
92586,47,High,19750,,,6.75,High,
92587,44,Moderate,650,,,3.45,Moderate,0.04
92589,,,,19,Low,,,
92590,14,Low,,19,Low,4.74,Moderate,2.71
92591,14,Low,,19,Low,3.4,Moderate,
92592,12,Low,,19,Low,2.75,Low,0.03
92593,,,,19,Low,,,
92595,30,Moderate,,21,Moderate,3.71,Moderate,0.01
92596,17,Low,,,,3.02,Moderate,
92599,,,,0,Low,,,
92602,9,Low,,50,High,2.42,Low,
92603,23,Moderate,,50,High,1.9,Low,0.16
92604,53,High,19750,50,High,2.85,Low,0.09
92605,,,,90,Critical,,,
92606,24,Moderate,,50,High,2.59,Low,
92610,17,Low,,,,2.01,Low,
92612,26,Moderate,,50,High,3.8,Moderate,0.03
92614,26,Moderate,1300,50,High,3.01,Moderate,0.1
92615,,,,90,Critical,,,
92616,,,,50,High,,,
92617,15,Low,,50,High,4.55,Moderate,0.03
92618,10,Low,,50,High,2.69,Low,
92619,,,,50,High,,,
92620,15,Low,,50,High,2.52,Low,
92623,,,,50,High,,,
92624,58,High,3250,,,2.91,Low,5.09
92625,56,High,3250,,,1.84,Low,1.64
92626,57,High,3590,85,Critical,3.1,Moderate,0.2
92627,57,High,24250,85,Critical,3.47,Moderate,0.43
92628,,,,85,Critical,,,
92629,47,High,,65,High,2.77,Low,0.13
92630,40,Moderate,,85,Critical,3.04,Moderate,0.06
92637,61,High,19750,,,6.05,High,
92646,52,High,19750,90,Critical,2.74,Low,2.09
92647,51,High,19750,90,Critical,3.38,Moderate,0.62
92648,39,Moderate,,90,Critical,3.06,Moderate,0.06
92649,51,High,3250,90,Critical,3,Moderate,0.94
92651,62,High,26020,0,Low,2.54,Low,11.66
92652,,,,0,Low,,,
92653,55,High,19750,15,Low,2.83,Low,0.16
92654,,,,15,Low,,,
92655,51,High,25450,24,Moderate,5.64,Moderate,0.08
92656,20,Low,,,,2.71,Low,0.02
92657,17,Low,11750,,,1.8,Low,0.23
92658,,,,15,Low,,,
92659,,,,15,Low,,,
92660,54,High,19750,15,Low,2.37,Low,0.6
92661,69,High,25450,15,Low,1.74,Low,5.12
92662,69,High,28150,15,Low,2.25,Low,0.43
92663,66,High,3590,15,Low,2.64,Low,1.04
92672,50,High,31500,4,Low,3.31,Moderate,0.85
92673,15,Low,1350,4,Low,2.02,Low,0.09
92674,,,,4,Low,,,
92675,40,Moderate,19750,30,Moderate,2.85,Low,0.37
92676,66,High,29200,,,3.19,Moderate,21.86
92677,43,Moderate,650,,,2.59,Low,0.3
92678,55,High,27700,0,Low,3.16,Moderate,0.08
92679,13,Low,,0,Low,1.76,Low,0.43
92683,58,High,23200,4,Low,4.41,Moderate,0.43
92684,,,,4,Low,,,
92685,,,,4,Low,,,
92688,14,Low,,25,Moderate,2.57,Low,
92691,58,High,19750,,,2.68,Low,0.15
92692,43,Moderate,650,,,2.74,Low,0.06
92693,,,,30,Moderate,,,
92694,16,Low,990,,,1.99,Low,
92697,,,,50,High,,,
92701,61,High,25600,12,Low,5.31,Moderate,0.02
92702,,,,12,Low,,,
92703,60,High,25654,12,Low,4.51,Moderate,0.37
92704,59,High,2275,12,Low,3.87,Moderate,0.85
92705,58,High,23350,12,Low,2.89,Low,0.2
92706,63,High,27850,12,Low,3.78,Moderate,1.01
92707,62,High,26020,12,Low,3.66,Moderate,0.03
92708,67,High,2925,0,Low,3.26,Moderate,0.27
92710,,,,50,High,,,
92711,,,,12,Low,,,
92712,,,,12,Low,,,
92725,,,,12,Low,,,
92728,,,,0,Low,,,
92735,,,,12,Low,,,
92780,67,High,19750,16,Low,3.69,Moderate,
92781,,,,16,Low,,,
92782,27,Moderate,11750,16,Low,2.54,Low,
92799,,,,12,Low,,,
92801,57,High,2925,27,Moderate,4.64,Moderate,0.01
92802,58,High,25750,27,Moderate,4.36,Moderate,0.01
92803,,,,27,Moderate,,,
92804,59,High,25366,27,Moderate,4.89,Moderate,0.06
92805,47,High,2925,27,Moderate,4.26,Moderate,
92806,57,High,2925,27,Moderate,3.83,Moderate,0.01
92807,57,High,19750,27,Moderate,2.68,Low,0.13
92808,21,Moderate,,27,Moderate,2.45,Low,0.04
92809,,,,27,Moderate,,,
92812,,,,27,Moderate,,,
92814,,,,27,Moderate,,,
92815,,,,27,Moderate,,,
92816,,,,27,Moderate,,,
92817,,,,27,Moderate,,,
92821,55,High,19750,0,Low,3.12,Moderate,
92822,,,,0,Low,,,
92823,22,Moderate,,0,Low,2.06,Low,
92825,,,,27,Moderate,,,
92831,53,High,24250,0,Low,4.07,Moderate,0.02
92832,53,High,24826,0,Low,3.94,Moderate,
92833,50,High,3590,0,Low,3.22,Moderate,
92834,,,,0,Low,,,
92835,49,High,3250,0,Low,2.63,Low,0.08
92836,,,,0,Low,,,
92837,,,,0,Low,,,
92838,,,,0,Low,,,
92840,52,High,24358,0,Low,3.77,Moderate,0.15
92841,52,High,27250,0,Low,4.45,Moderate,0.29
92842,,,,0,Low,,,
92843,51,High,25510,0,Low,4.44,Moderate,0.31
92844,51,High,2275,0,Low,4.95,Moderate,0.01
92845,54,High,19750,0,Low,2.73,Low,0.53
92846,,,,0,Low,,,
92850,,,,27,Moderate,,,
92856,,,,0,Low,,,
92857,,,,0,Low,,,
92859,,,,0,Low,,,
92860,72,Very High,3250,50,High,2.91,Low,0.86
92861,57,High,19750,3,Low,1.78,Low,0.38
92862,,,,0,Low,,,
92863,,,,0,Low,,,
92864,,,,0,Low,,,
92865,56,High,19750,0,Low,2.8,Low,
92866,63,High,25900,0,Low,4.35,Moderate,0.01
92867,56,High,23200,0,Low,2.9,Low,0.11
92868,49,High,31872,0,Low,4.09,Moderate,
92869,55,High,19750,0,Low,2.48,Low,0.3
92870,55,High,19750,0,Low,3.3,Moderate,0.08
92871,,,,0,Low,,,
92877,,,,25,Moderate,,,
92878,,,,25,Moderate,,,
92879,44,Moderate,650,25,Moderate,3.97,Moderate,
92880,18,Low,,25,Moderate,2.41,Low,0.72
92881,21,Moderate,,25,Moderate,2.75,Low,0.1
92882,44,Moderate,325,25,Moderate,3.62,Moderate,0.01
92883,18,Low,,25,Moderate,2.87,Low,0.14
92885,,,,25,Moderate,,,
92886,40,Moderate,19750,25,Moderate,2.46,Low,0.09
92887,27,Moderate,975,25,Moderate,2.25,Low,0.24
92899,,,,27,Moderate,,,
93001,61,High,25510,90,Critical,4.22,Moderate,12.21
93002,,,,90,Critical,,,
93003,58,High,3590,90,Critical,3.63,Moderate,0.09
93004,47,High,19750,90,Critical,3.2,Moderate,
93005,,,,90,Critical,,,
93006,,,,90,Critical,,,
93007,,,,90,Critical,,,
93009,,,,90,Critical,,,
93010,63,High,31500,26,Moderate,3.36,Moderate,0.8
93011,,,,26,Moderate,,,
93012,42,Moderate,975,26,Moderate,2.98,Low,1.11
93013,58,High,31752,0,Low,3.15,Moderate,9.2
93014,,,,0,Low,,,
93015,50,High,31872,56,High,4.04,Moderate,1.39
93016,,,,56,High,,,
93020,,,,4,Low,,,
93021,27,Moderate,975,4,Low,2.43,Low,0.07
93022,54,High,25900,70,Critical,3.33,Moderate,8.34
93023,59,High,24550,93,Critical,4.43,Moderate,5.32
93024,,,,93,Critical,,,
93030,47,High,20326,56,High,4.05,Moderate,0.18
93031,,,,56,High,,,
93032,,,,56,High,,,
93033,59,High,23950,56,High,4.25,Moderate,
93034,,,,56,High,,,
93035,47,High,19750,56,High,3.59,Moderate,0.51
93036,44,Moderate,325,56,High,3.63,Moderate,0.13
93040,38,Moderate,,,,2.95,Low,0.04
93041,58,High,31500,30,Moderate,4.81,Moderate,0.24
93044,,,,30,Moderate,,,
93060,53,High,24550,0,Low,4.58,Moderate,2.07
93061,,,,0,Low,,,
93062,,,,35,Moderate,,,
93063,48,High,19750,35,Moderate,2.94,Low,0.07
93065,38,Moderate,,35,Moderate,3.2,Moderate,0.1
93066,48,High,20614,,,2.3,Low,1.49
93067,64,High,24718,,,,,0.46
93093,,,,35,Moderate,,,
93094,,,,35,Moderate,,,
93099,,,,35,Moderate,,,
93101,62,High,24454,38,Moderate,4.56,Moderate,4.13
93102,,,,38,Moderate,,,
93103,63,High,24826,38,Moderate,3.09,Moderate,5.8
93105,62,High,26020,38,Moderate,2.81,Low,1.4
93106,77,Very High,34750,38,Moderate,4.8,Moderate,
93107,,,,38,Moderate,,,
93108,58,High,3590,38,Moderate,1.63,Low,97.69
93109,59,High,25294,38,Moderate,2.87,Low,0.2
93110,56,High,3250,38,Moderate,3.07,Moderate,0.2
93111,56,High,19750,38,Moderate,2.61,Low,0.33
93116,,,,4,Low,,,
93117,56,High,31500,4,Low,4.25,Moderate,1.56
93118,,,,4,Low,,,
93120,,,,38,Moderate,,,
93121,,,,38,Moderate,,,
93130,,,,38,Moderate,,,
93140,,,,38,Moderate,,,
93150,,,,38,Moderate,,,
93160,,,,38,Moderate,,,
93190,,,,38,Moderate,,,
93199,,,,4,Low,,,
93201,55,High,19750,36,Moderate,7.12,High,
93202,43,Moderate,1625,3,Low,6.03,High,
93203,27,Moderate,,52,High,7.3,High,0.12
93204,38,Moderate,,79,Critical,6.88,High,
93205,57,High,19750,88,Critical,10.95,Severe,
93206,59,High,25450,6,Low,6.85,High,
93207,57,High,20302,,,,,0.64
93208,55,High,,,,5.71,Moderate,
93210,39,Moderate,,80,Critical,4.68,Moderate,
93212,54,High,,0,Low,6.73,High,0.71
93215,44,Moderate,650,0,Low,5.94,Moderate,
93216,,,,0,Low,,,
93218,57,High,3250,44,Moderate,4.11,Moderate,
93219,46,High,,76,Critical,6.89,High,2.46
93220,,,,85,Critical,,,
93221,40,Moderate,,73,Critical,4.33,Moderate,0.32
93222,47,High,,6,Low,6.46,High,
93223,39,Moderate,19750,55,High,6.34,High,0.05
93224,64,High,27400,,,7.22,High,
93225,40,Moderate,,58,High,7.73,High,2.17
93226,56,High,27550,10,Low,,,
93227,31,Moderate,1625,,,,,
93230,45,Moderate,325,75,Critical,4.95,Moderate,0.01
93232,,,,75,Critical,,,
93234,34,Moderate,1625,59,High,8.22,High,
93235,50,High,,41,Moderate,6.61,High,
93237,35,Moderate,1300,,,,,
93238,52,High,20794,46,High,7.34,High,2.26
93239,42,Moderate,,85,Critical,7.47,High,
93240,51,High,2925,100,Critical,12.77,Severe,0.07
93241,59,High,2925,18,Low,11.55,Severe,0.24
93242,50,High,3250,56,High,5.95,Moderate,
93243,36,Moderate,975,85,Critical,10.49,Severe,
93244,68,High,27700,85,Critical,,,14.11
93245,27,Moderate,,90,Critical,4.66,Moderate,0.01
93246,,,,90,Critical,,,
93247,70,High,21130,90,Critical,6.57,High,4.89
93249,39,Moderate,,24,Moderate,8.43,High,
93250,36,Moderate,1300,,,7.15,High,1.15
93251,64,High,39600,,,4.87,Moderate,
93252,61,High,25600,,,8.45,High,
93254,53,High,30250,36,Moderate,6.8,High,0.02
93255,58,High,19750,,,10.03,Severe,
93256,45,Moderate,,61,High,5.14,Moderate,0.07
93257,55,High,21130,70,Critical,6.26,High,0.18
93258,43,Moderate,1350,70,Critical,7.12,High,
93260,58,High,20350,,,6.48,High,
93261,34,Moderate,1625,79,Critical,7.12,High,
93262,64,High,31908,,,,,
93263,44,Moderate,650,32,Moderate,5.46,Moderate,
93265,53,High,,88,Critical,3.52,Moderate,13.87
93266,35,Moderate,,,,5.99,Moderate,
93267,81,Very High,3250,91,Critical,8.14,High,0.9
93268,54,High,25822,0,Low,6.57,High,0.01
93270,46,High,,41,Moderate,4.75,Moderate,0.02
93271,48,High,20950,61,High,4.35,Moderate,6.63
93272,45,Moderate,21130,81,Critical,6.22,High,
93274,44,Moderate,650,90,Critical,5.21,Moderate,0.15
93275,,,,90,Critical,,,
93276,46,High,,,,,,
93277,47,High,19750,61,High,4.58,Moderate,0.04
93278,,,,61,High,,,
93279,,,,61,High,,,
93280,46,High,,0,Low,6.62,High,
93283,56,High,19750,96,Critical,11.01,Severe,0.33
93285,56,High,19750,89,Critical,9.15,High,0.1
93286,47,High,,7,Low,7.71,High,5.05
93287,66,High,2275,84,Critical,5.16,Moderate,
93290,,,,61,High,,,
93291,32,Moderate,,61,High,4.47,Moderate,0.37
93292,33,Moderate,,61,High,4.51,Moderate,0.11
93301,52,High,2925,90,Critical,8.95,High,0.16
93302,,,,90,Critical,,,
93303,,,,90,Critical,,,
93304,54,High,26140,90,Critical,7.06,High,0.05
93305,55,High,24826,90,Critical,8.83,High,0.01
93306,40,Moderate,20902,90,Critical,5.44,Moderate,0.01
93307,38,Moderate,,90,Critical,6.93,High,0.22
93308,42,Moderate,20794,90,Critical,6.12,High,
93309,51,High,19750,90,Critical,5.86,Moderate,
93311,13,Low,,90,Critical,3.1,Moderate,0.03
93312,12,Low,,90,Critical,3.24,Moderate,0.06
93313,15,Low,,90,Critical,3.9,Moderate,
93314,13,Low,,90,Critical,2.85,Low,
93380,,,,90,Critical,,,
93381,,,,90,Critical,,,
93382,,,,90,Critical,,,
93383,,,,90,Critical,,,
93384,,,,90,Critical,,,
93385,,,,90,Critical,,,
93386,,,,90,Critical,,,
93387,,,,90,Critical,,,
93388,,,,90,Critical,,,
93389,,,,90,Critical,,,
93390,,,,90,Critical,,,
93401,42,Moderate,20998,41,Moderate,3.82,Moderate,1.47
93402,57,High,19750,3,Low,3.51,Moderate,0.39
93403,,,,41,Moderate,,,
93405,49,High,20254,41,Moderate,6.94,High,1.97
93406,,,,41,Moderate,,,
93407,,,,41,Moderate,,,
93408,,,,41,Moderate,,,
93409,,,,41,Moderate,,,
93410,,,,41,Moderate,,,
93412,,,,3,Low,,,
93420,53,High,,35,Moderate,3.42,Moderate,1.44
93421,,,,35,Moderate,,,
93422,46,High,,25,Moderate,4.05,Moderate,1.69
93423,,,,25,Moderate,,,
93424,24,Moderate,,64,High,,,1.18
93426,27,Moderate,1625,96,Critical,3.53,Moderate,
93427,33,Moderate,,83,Critical,3.42,Moderate,0.07
93428,53,High,325,43,Moderate,4.08,Moderate,2.53
93429,70,High,30400,36,Moderate,,,
93430,52,High,31872,6,Low,4.22,Moderate,2.07
93432,22,Moderate,1350,,,3.03,Moderate,
93433,49,High,20326,90,Critical,4.42,Moderate,0.19
93434,45,Moderate,325,3,Low,5.11,Moderate,0.15
93436,49,High,3250,15,Low,4.78,Moderate,0.03
93437,14,Low,11750,15,Low,4.39,Moderate,
93438,,,,15,Low,,,
93440,27,Moderate,1950,6,Low,6.79,High,0.47
93441,47,High,19750,10,Low,2.59,Low,
93442,57,High,3590,46,High,3.95,Moderate,5.16
93443,,,,46,High,,,
93444,32,Moderate,,0,Low,3.45,Moderate,1.55
93445,48,High,,17,Low,4.86,Moderate,5.11
93446,42,Moderate,1300,90,Critical,3.86,Moderate,0.91
